Delivery Start (CET);Delivery End (CET);SE1 High Price (EUR/MWh);SE1 Low Price (EUR/MWh);SE1 Open Price (EUR/MWh);SE1 Close Price (EUR/MWh);SE1 Average Price (EUR/MWh);SE1 Volume (MW);SE1 Buy Volume (MW);SE1 Sell Volume (MW);SE1 Average Price Last 3 H (EUR/MWh);SE1 Open Trade Time (CET);SE1 Close Trade Time (CET);SE2 High Price (EUR/MWh);SE2 Low Price (EUR/MWh);SE2 Open Price (EUR/MWh);SE2 Close Price (EUR/MWh);SE2 Average Price (EUR/MWh);SE2 Volume (MW);SE2 Buy Volume (MW);SE2 Sell Volume (MW);SE2 Average Price Last 3 H (EUR/MWh);SE2 Open Trade Time (CET);SE2 Close Trade Time (CET);SE3 High Price (EUR/MWh);SE3 Low Price (EUR/MWh);SE3 Open Price (EUR/MWh);SE3 Close Price (EUR/MWh);SE3 Average Price (EUR/MWh);SE3 Volume (MW);SE3 Buy Volume (MW);SE3 Sell Volume (MW);SE3 Average Price Last 3 H (EUR/MWh);SE3 Open Trade Time (CET);SE3 Close Trade Time (CET);SE4 High Price (EUR/MWh);SE4 Low Price (EUR/MWh);SE4 Open Price (EUR/MWh);SE4 Close Price (EUR/MWh);SE4 Average Price (EUR/MWh);SE4 Volume (MW);SE4 Buy Volume (MW);SE4 Sell Volume (MW);SE4 Average Price Last 3 H (EUR/MWh);SE4 Open Trade Time (CET);SE4 Close Trade Time (CET)
22.02.2024 21:00:00;22.02.2024 22:00:00;33;21.52;28.73;24.44;25.24;186.2;104.9;81.4;24.57;21.02.2024 20:55:28;22.02.2024 19:59:12;46.1;20;35.65;23;27.67;782.5;431.8;403.7;26.29;21.02.2024 15:00:00;22.02.2024 19:59:48;46.1;20;26.22;23;25.33;328.3;59;276.4;24.03;21.02.2024 19:35:36;22.02.2024 19:59:48;46.1;20;23.29;28.03;23.81;115.1;49.8;67.4;23.51;22.02.2024 10:44:21;22.02.2024 19:52:24
22.02.2024 22:00:00;22.02.2024 23:00:00;33.53;11.63;23.48;14.7;20.29;453.9;237.9;243.6;18.78;21.02.2024 20:55:28;22.02.2024 20:59:53;37.37;3.12;16;14.76;15.98;559.1;197.3;370.7;17.41;21.02.2024 15:04:59;22.02.2024 20:55:11;37.37;4.8;18.15;14.7;17.86;599.3;161.4;451.7;17.1;21.02.2024 15:00:00;22.02.2024 20:55:00;37.37;4.8;24.3;16.04;16.32;122.4;21.7;101.4;15.29;21.02.2024 18:51:39;22.02.2024 20:54:24
22.02.2024 23:00:00;23.02.2024 00:00:00;20.29;4.61;8.18;8.47;13.76;431.8;225.1;211.1;11.37;21.02.2024 20:55:28;22.02.2024 21:53:45;30;0.95;5;17.49;8.99;610.8;37;574.1;11.55;21.02.2024 20:04:20;22.02.2024 21:57:18;30;0.95;1.8;8.4;10.28;424.8;107.3;330.9;12.03;21.02.2024 15:01:10;22.02.2024 21:54:21;30;1.8;1.8;10;14.95;123.1;15.6;110.5;13.63;21.02.2024 15:01:10;22.02.2024 21:51:02
23.02.2024 00:00:00;23.02.2024 01:00:00;15;2.94;5.15;5.54;9.36;192.4;139.3;54;10.46;22.02.2024 17:11:36;22.02.2024 22:52:44;26.6;2.5;5.65;20;8.51;274.2;141.6;146.3;9.18;22.02.2024 15:00:00;22.02.2024 22:58:24;18.8;2.97;5.65;10.53;10.22;267.9;81.5;196;9.14;22.02.2024 15:00:00;22.02.2024 22:57:04;15;2.4;6;7.06;8.05;76.9;39.5;38.4;5.17;22.02.2024 15:07:53;22.02.2024 22:52:44
23.02.2024 01:00:00;23.02.2024 02:00:00;10.79;-2.61;10.79;4.49;2.09;232.1;187.2;48.5;1.76;22.02.2024 15:01:41;22.02.2024 23:40:25;10.79;-3.28;5.35;9;3.28;408.5;294.1;117.7;3.3;22.02.2024 15:00:00;22.02.2024 23:58:42;16.4;-2.61;5.35;6.02;3.03;307.5;172.8;135.7;1.81;22.02.2024 15:00:00;22.02.2024 23:50:32;6;-3;6;4.12;0.98;107.9;76;33.8;0.19;22.02.2024 15:07:53;22.02.2024 23:40:00
23.02.2024 02:00:00;23.02.2024 03:00:00;10;0.1;7.9;7.21;4.27;272.7;212.3;61.3;2.83;22.02.2024 15:01:20;23.02.2024 00:00:00;12.66;-0.75;10.45;12;5.46;576.5;361.9;216.6;6.41;22.02.2024 15:00:00;23.02.2024 00:56:41;10.45;-0.22;10.45;5.01;4.61;195.3;88;107.3;4.68;22.02.2024 15:00:00;23.02.2024 00:31:06;11.83;-0.2;6;11.83;2.79;68.4;44;24.4;5.47;22.02.2024 15:07:53;23.02.2024 00:51:09
23.02.2024 03:00:00;23.02.2024 04:00:00;11.13;-0.4;9;8.38;4.79;264.5;208.6;57.1;7.74;22.02.2024 15:02:21;23.02.2024 01:56:33;12;-1.29;10.25;5.3;5.51;524.5;348.6;176.5;7.33;22.02.2024 15:00:00;23.02.2024 01:54:52;16.3;-0.9;10.25;5.3;4.96;237.9;98.3;139.6;5.86;22.02.2024 15:00:00;23.02.2024 01:54:52;10.01;-0.42;6;10.01;4.91;76.9;36.1;40.8;5.82;22.02.2024 15:07:53;23.02.2024 01:51:02
23.02.2024 04:00:00;23.02.2024 05:00:00;13.45;-1.3;9;-1.3;6.25;160.6;102.8;57.8;9.08;22.02.2024 15:02:08;23.02.2024 02:54:01;14;-3.36;10.25;-1;5.95;470.1;294.6;177.5;6.11;22.02.2024 15:00:00;23.02.2024 02:56:43;12.56;-2.54;10.25;-2.54;5.83;288.8;150.8;139.8;5.12;22.02.2024 15:00:00;23.02.2024 02:54:23;13.9;-1.3;6;-1.3;6.68;56.9;21.8;35.1;7.48;22.02.2024 15:07:53;23.02.2024 02:54:01
23.02.2024 05:00:00;23.02.2024 06:00:00;28;6.65;6.65;28;13.63;79.5;45.6;35.6;17.04;22.02.2024 17:19:53;23.02.2024 03:59:15;30.6;4.02;5.82;30.6;11.12;369.5;167.1;203.1;15.57;22.02.2024 15:00:00;23.02.2024 03:59:08;28.02;4.98;5.82;28.02;9.99;248.3;57.6;190.7;13.19;22.02.2024 15:00:00;23.02.2024 03:58:06;18.41;4.33;6;9.18;10.96;56.5;16.3;41.8;15.99;22.02.2024 15:07:53;23.02.2024 03:24:11
23.02.2024 06:00:00;23.02.2024 07:00:00;43.84;10.9;10.9;37.01;28.55;69.6;14.1;55.5;32.06;22.02.2024 15:01:48;23.02.2024 04:31:07;45.04;10.06;22.8;33;25.06;1326.5;668.9;682.3;36.95;22.02.2024 15:00:00;23.02.2024 04:58:55;43.84;5;22.8;35;25.64;393.1;144.1;265.6;35.82;22.02.2024 15:00:00;23.02.2024 04:59:19;35;6;6;35;20.13;87.4;34.8;55.6;31;22.02.2024 15:07:53;23.02.2024 04:59:19
23.02.2024 07:00:00;23.02.2024 08:00:00;64.99;18.16;18.16;57.4;42.84;31.2;14.8;16.4;48.04;22.02.2024 23:45:07;23.02.2024 05:59:55;66.65;18.06;35;57.4;41.34;1180.4;588.9;663.4;55.12;22.02.2024 15:00:00;23.02.2024 05:59:55;66.17;18.06;35;57.4;41.21;228.7;119.1;142;49.75;22.02.2024 15:00:00;23.02.2024 05:59:55;45;22.02;22.02;45;36.29;27.5;14.7;14.8;43.68;23.02.2024 00:04:27;23.02.2024 05:01:18
23.02.2024 08:00:00;23.02.2024 09:00:00;73;21.6;21.6;60.13;57.58;198.2;101.6;98.2;67.05;22.02.2024 17:29:09;23.02.2024 06:59:11;73;17.55;35.9;67;49.78;1122;707.9;502.2;62.69;22.02.2024 15:00:00;23.02.2024 06:59:29;71.55;17.55;35.9;60;44.93;449;198.5;293.9;59.09;22.02.2024 15:00:00;23.02.2024 06:59:47;72.89;17.85;17.85;60;43.69;52.8;26.5;26.3;55.3;22.02.2024 15:34:35;23.02.2024 06:59:47
23.02.2024 09:00:00;23.02.2024 10:00:00;62.17;19.3;19.3;54.8;50.53;462.7;305.8;210;54.43;22.02.2024 15:07:48;23.02.2024 07:59:13;64.62;15;36;48;46.41;1542.1;873.9;706.5;58.06;22.02.2024 15:00:00;23.02.2024 07:59:53;60.99;17.9;17.9;54.8;41.44;659.7;328;355.1;55.49;22.02.2024 14:55:21;23.02.2024 07:59:10;64.62;15;15;49;45.28;67.3;31.5;35.8;50.96;22.02.2024 15:01:01;23.02.2024 07:59:11
23.02.2024 10:00:00;23.02.2024 11:00:00;53;21.79;21.79;40;41.68;558.5;355.2;271.7;43.1;22.02.2024 19:07:03;23.02.2024 08:59:30;56.67;10;37.91;45.76;37.63;1937.5;1179.3;859.5;44.55;22.02.2024 15:00:00;23.02.2024 08:59:56;53.98;15;37.91;40;36.58;1068.7;538.2;571.5;44.77;22.02.2024 15:00:00;23.02.2024 08:59:30;52.01;21.98;21.98;41;40.08;82.4;40.3;44.1;47.34;22.02.2024 19:08:15;23.02.2024 08:59:06
23.02.2024 11:00:00;23.02.2024 12:00:00;44.6;22;22;40.29;39.84;550;376.3;256.7;37.94;23.02.2024 02:06:40;23.02.2024 09:54:22;49;9.02;23.75;45.9;32.37;1577.9;918.9;765.5;39.93;22.02.2024 15:00:00;23.02.2024 09:59:30;47.99;15;23.75;47.99;31.17;439.9;227.7;215.1;36.76;22.02.2024 15:00:00;23.02.2024 09:59:19;47.7;30.64;42.8;40.64;39.81;62.5;35.1;27.4;40.58;23.02.2024 06:01:53;23.02.2024 09:51:02
23.02.2024 12:00:00;23.02.2024 13:00:00;50.14;11.21;11.21;47.21;38.53;943.1;596.4;417;43.71;22.02.2024 16:36:33;23.02.2024 10:56:11;49.99;11.21;26.05;45;32.67;1525.4;803.6;787.9;38.83;22.02.2024 15:00:00;23.02.2024 10:57:13;49.14;11.21;26.05;48.66;33.78;919.9;473.7;477.8;39.16;22.02.2024 15:00:00;23.02.2024 10:56:38;46.85;31.1;41.6;46.85;38.77;43.3;26.1;17.2;41.1;23.02.2024 05:50:05;23.02.2024 10:45:50
23.02.2024 13:00:00;23.02.2024 14:00:00;50.99;27.43;39.99;40;39.56;573.7;510.2;79.1;42.94;23.02.2024 05:49:49;23.02.2024 11:59:35;50.67;6.5;23.5;38;32.72;1880.9;1012.6;1031.8;43.25;22.02.2024 15:00:00;23.02.2024 11:59:43;50.01;4;23.5;45;31.24;727.5;440.3;313;40.94;22.02.2024 15:00:00;23.02.2024 11:59:41;44;4;4;40.37;29.71;95.7;53.8;41.9;38.62;22.02.2024 15:00:55;23.02.2024 11:20:54
23.02.2024 14:00:00;23.02.2024 15:00:00;48;26.99;26.99;46;36.26;785.5;656.1;179.4;42.99;23.02.2024 05:45:37;23.02.2024 12:59:30;51.8;5;24.19;46.01;31.65;1843.6;942.3;1126.4;42.72;22.02.2024 15:00:00;23.02.2024 12:59:56;51.8;6.44;24.19;51.8;29.3;658.7;389.1;295.2;42.36;22.02.2024 15:00:00;23.02.2024 12:57:40;43.58;5;5;43.58;29.09;44.6;32;17.3;42.16;22.02.2024 15:00:23;23.02.2024 12:24:47
23.02.2024 15:00:00;23.02.2024 16:00:00;45;27;27;44.72;38.43;849.8;722.6;184.5;42.77;23.02.2024 05:12:16;23.02.2024 13:59:49;45.01;10;34.95;39.31;33.44;1587.5;785.7;961.6;41.54;22.02.2024 15:00:00;23.02.2024 13:59:17;45.03;5.5;5.5;39.31;30.36;731.7;460.9;318.5;42.18;22.02.2024 14:58:16;23.02.2024 13:59:17;43.4;29.18;34.8;41.16;33.12;50;27.8;22.2;42.09;22.02.2024 19:00:11;23.02.2024 13:31:04
23.02.2024 16:00:00;23.02.2024 17:00:00;44.93;10;10;39.4;38.87;782.5;527.3;284;41.56;22.02.2024 15:01:24;23.02.2024 14:53:24;44.9;7.8;34.95;39.49;35.9;1719.5;968.1;931.4;41.41;22.02.2024 15:00:00;23.02.2024 14:59:52;44.74;7.8;7.9;39.04;32.74;698.2;401.5;311.9;39.32;22.02.2024 14:58:07;23.02.2024 14:59:19;43.92;11.73;11.73;39.2;35.6;102.8;40.8;67;39.45;23.02.2024 01:35:05;23.02.2024 14:57:00
23.02.2024 17:00:00;23.02.2024 18:00:00;44.27;18.1;26.8;42.04;37.69;593.2;331.7;274.1;39.25;23.02.2024 05:45:10;23.02.2024 15:59:00;44.9;10;35;20;36.78;1764.2;1011.2;875.2;38.39;22.02.2024 15:00:00;23.02.2024 15:59:06;44.9;15;35;42.04;33.72;590;357.2;250.7;34.5;22.02.2024 15:00:00;23.02.2024 15:59:00;44.27;18.1;36.53;18.1;31.19;81.4;56.2;31.2;25.6;23.02.2024 06:44:20;23.02.2024 15:58:24
23.02.2024 18:00:00;23.02.2024 19:00:00;42.59;12.9;27;23;30.91;566.9;256.2;335.8;23.54;23.02.2024 05:16:20;23.02.2024 16:59:29;45.1;12;35;23;32.79;1772.5;976.8;888.8;21.58;22.02.2024 15:00:00;23.02.2024 16:59:29;44.75;10.9;10.9;22.99;30.04;638.1;350.6;324.7;23.57;22.02.2024 14:58:27;23.02.2024 16:59:00;41.92;15.35;36.38;22.99;34.34;66.5;42;24.5;30.84;23.02.2024 06:43:49;23.02.2024 16:59:00
23.02.2024 19:00:00;23.02.2024 20:00:00;38;11.1;13;26.01;28.1;391.4;256;152.4;20.46;22.02.2024 15:02:25;23.02.2024 17:59:36;40.4;11.1;35.45;27.5;26.67;1825.7;859.3;1158.1;16.77;22.02.2024 15:00:00;23.02.2024 17:56:48;40.4;7.5;7.5;26.01;26.73;614;349.4;330.8;17.61;22.02.2024 14:58:02;23.02.2024 17:59:36;39.94;15.87;22.95;15.87;30.08;62.2;33.3;28.9;17.44;23.02.2024 00:13:16;23.02.2024 17:28:44
23.02.2024 20:00:00;23.02.2024 21:00:00;35;0;13.1;5;20.6;318.3;158;160.3;7.56;22.02.2024 15:02:12;23.02.2024 18:59:54;40.4;0;38.85;0.1;25.73;1666;870.1;922;12.96;22.02.2024 15:00:00;23.02.2024 18:59:29;40.4;0;5.5;0;22.62;707.9;389.3;412.7;11.74;22.02.2024 14:58:02;23.02.2024 18:59:29;30.05;0;29.18;0;17.89;77.3;47.3;30;12.57;23.02.2024 07:37:50;23.02.2024 18:59:29
23.02.2024 21:00:00;23.02.2024 22:00:00;31.2;7.1;13;10.52;12.7;327.2;160.3;167.4;11.04;22.02.2024 15:02:08;23.02.2024 19:58:00;38.75;6.56;38.75;14.51;22.2;1434.7;697.7;924.3;10.97;22.02.2024 15:00:00;23.02.2024 19:56:49;38.75;5.4;5.4;14.51;20.21;646.9;335.5;358.4;10.21;22.02.2024 14:57:58;23.02.2024 19:56:49;30.8;7;11.45;10.5;16.99;104.2;60.2;49;7.73;22.02.2024 19:05:36;23.02.2024 19:45:34
23.02.2024 22:00:00;23.02.2024 23:00:00;20.4;4.4;13;17;13.89;95.6;48.8;46.8;9.47;22.02.2024 15:02:00;23.02.2024 20:56:30;53.61;2.01;38.6;17;24.51;1451.8;629;912;12.66;22.02.2024 15:00:00;23.02.2024 20:56:30;53.61;2.01;5.4;19;19.77;729.7;357.5;404.2;9.24;22.02.2024 14:58:25;23.02.2024 20:59:20;29.95;2.02;22.71;18;15.46;92.3;49.6;42.7;8.4;23.02.2024 08:35:06;23.02.2024 20:05:37
23.02.2024 23:00:00;24.02.2024 00:00:00;23.1;1.01;12;18;8.47;235.9;183.4;54.5;6.72;22.02.2024 15:01:47;23.02.2024 21:57:45;38;0.2;33.25;18.6;21.84;1576.9;732.2;1133;5.22;22.02.2024 15:00:00;23.02.2024 21:57:45;33.25;0.2;33.25;12.51;15.26;718.7;372.5;382.7;4.05;22.02.2024 15:00:00;23.02.2024 21:59:06;30.72;2.05;8.1;7.9;10.24;122.3;69.1;56.1;5.13;22.02.2024 16:00:19;23.02.2024 21:37:24
24.02.2024 00:00:00;24.02.2024 01:00:00;2.9;-10;-2.11;0.69;-1.42;91.6;61.3;30.3;-1.29;23.02.2024 15:55:39;23.02.2024 22:48:28;31.5;-8;-0.98;-5;8;423.1;142.8;288.7;-2.29;23.02.2024 15:19:48;23.02.2024 22:45:12;31.5;-6.6;-0.98;0;7.14;342.6;227.2;138;-1.36;23.02.2024 15:19:48;23.02.2024 22:59:06;31.5;-6.6;-0.98;-5;2.04;44.2;31.2;13;-1.09;23.02.2024 15:19:48;23.02.2024 22:45:13
24.02.2024 01:00:00;24.02.2024 02:00:00;4.48;-11.43;-2.6;4;0.69;29.6;22.3;7.9;3.01;23.02.2024 16:00:26;23.02.2024 23:57:24;32.45;-15;-4;0;9.63;453.5;164.4;305.5;-1.36;23.02.2024 16:19:40;23.02.2024 23:59:04;32.45;-8.98;-2.6;0;5.22;394.7;224.6;184.8;0.32;23.02.2024 16:00:26;23.02.2024 23:59:31;4.78;-10.62;-0.45;0;-3.83;28.4;18;10.4;1.41;23.02.2024 15:34:48;23.02.2024 23:59:31
24.02.2024 02:00:00;24.02.2024 03:00:00;1;-25;0;-25;-4.65;129.7;89.5;43.1;-4.91;23.02.2024 15:05:28;24.02.2024 00:57:14;27.96;-29;-2.1;-22.1;5.93;537.5;241.9;300.9;-5.32;23.02.2024 16:00:27;24.02.2024 00:59:43;27.96;-25;0;-10.01;2.9;443.3;260.6;195.9;-6.43;23.02.2024 15:05:28;24.02.2024 00:59:30;0.01;-9.07;0;-2.36;-2.75;50.1;37.7;13.4;-0.18;23.02.2024 15:05:29;24.02.2024 00:24:43
24.02.2024 03:00:00;24.02.2024 04:00:00;1.1;-20;0.7;-20;-9.23;41;32.8;8.2;-9.69;23.02.2024 15:05:29;24.02.2024 01:37:36;28.5;-19.98;0.8;-19.98;8.7;422.7;133.9;312.7;-9.1;23.02.2024 15:05:29;24.02.2024 01:56:24;28.5;-19.98;0.7;-19.98;7.05;262.3;186.8;79.7;-12.63;23.02.2024 15:05:29;24.02.2024 01:59:59;2.7;-16;0.8;-15;-7.13;35.1;27.8;7.3;-13.86;23.02.2024 15:05:29;24.02.2024 01:27:03
24.02.2024 04:00:00;24.02.2024 05:00:00;3.6;-18.07;2.7;-18.07;-2.99;72.3;38.9;33.4;-9.77;23.02.2024 16:00:27;24.02.2024 02:58:27;31;-17.87;-0.69;-17.87;5.84;295.2;104.2;215.3;-7.72;23.02.2024 19:32:52;24.02.2024 02:58:27;31;-18.6;2.7;-18.6;8.3;289.8;182.6;109.6;-7.96;23.02.2024 16:00:27;24.02.2024 02:58:27;6.44;-10;2.7;-6.37;-2.79;30.5;27.7;6.5;-7.71;23.02.2024 16:00:28;24.02.2024 02:25:14
24.02.2024 05:00:00;24.02.2024 06:00:00;12.7;-7.8;11.16;-6.06;3.15;61.8;18.5;43.3;-6.8;23.02.2024 22:45:33;24.02.2024 03:25:02;39.45;-7.58;39.45;-2.39;11.31;292.3;113.4;184.9;1.1;23.02.2024 19:41:58;24.02.2024 03:56:25;39.45;-7.15;39.45;-3.21;7.49;338.4;164.6;178.8;-0.58;23.02.2024 19:41:58;24.02.2024 03:59:11;14.2;-7.58;9;-4.41;2.05;62.1;41.4;25.5;-5.81;23.02.2024 15:08:58;24.02.2024 03:59:11
24.02.2024 06:00:00;24.02.2024 07:00:00;11.7;-14.69;8.05;-1.54;-0.58;64.5;16.4;48.1;-6.2;23.02.2024 15:00:16;24.02.2024 04:59:17;14.7;-17.4;9.8;-10.95;1.47;250.3;138.8;131.9;-3.26;23.02.2024 16:14:35;24.02.2024 04:59:00;14.7;-17.4;12.51;-1.54;2.7;262.8;175.8;115.4;-0.95;23.02.2024 21:19:16;24.02.2024 04:59:17;13.33;-13.68;8.05;-1.54;5.63;91.9;73.5;21.3;5.03;23.02.2024 15:00:16;24.02.2024 04:59:10
24.02.2024 07:00:00;24.02.2024 08:00:00;13.3;-9.33;8;-1.39;1.31;89.6;15.9;74.1;1.24;24.02.2024 02:21:23;24.02.2024 05:50:28;15.8;-16.6;15.8;-10;3.39;170.5;71.5;117.7;-1.31;23.02.2024 17:52:38;24.02.2024 05:56:46;23.27;-14.48;21.37;-11.6;9.67;201.4;87.9;186.9;1.34;23.02.2024 15:00:16;24.02.2024 05:59:47;23.27;-11.6;21.37;-11.6;17.97;95.7;80.8;17;14.07;23.02.2024 15:00:16;24.02.2024 05:59:47
24.02.2024 08:00:00;24.02.2024 09:00:00;15.29;-10;11.4;13.31;5.4;138.9;1.5;137.5;5.12;24.02.2024 03:00:07;24.02.2024 06:59:00;21.78;-11.1;21.78;13.31;12.35;442.6;66.5;391.4;11.8;23.02.2024 15:28:20;24.02.2024 06:59:59;35.97;11;35.97;16.6;24.17;100.2;81.2;99.5;21.28;23.02.2024 15:00:16;24.02.2024 06:59:04;35.97;16.6;35.97;16.6;32.66;35.3;35;3.3;27.4;23.02.2024 15:00:16;24.02.2024 06:59:00
24.02.2024 09:00:00;24.02.2024 10:00:00;25.38;-6.09;21.4;-5.6;12.65;197.6;35.5;162.1;12.33;23.02.2024 16:33:49;24.02.2024 07:55:44;25.36;-12.9;21.4;-12.9;8.56;313.1;109.4;228.7;6.34;23.02.2024 16:17:17;24.02.2024 07:59:58;55.85;9.3;45.47;9.3;38.87;185.9;117;157.2;33.42;23.02.2024 15:00:16;24.02.2024 07:59:00;50;21.96;45.47;35;41;60.4;53.8;12.1;33.93;23.02.2024 15:00:16;24.02.2024 07:57:30
24.02.2024 10:00:00;24.02.2024 11:00:00;24.3;3.8;24.3;11.02;14.44;201.9;30.2;171.7;12.04;23.02.2024 15:56:12;24.02.2024 08:40:24;24.3;0;24.3;0;10.45;362.8;70.5;310.4;8.81;23.02.2024 15:56:12;24.02.2024 08:59:56;51.9;5.6;35.8;26.79;32.09;130.4;102.8;118.7;25.91;23.02.2024 14:58:59;24.02.2024 08:59:40;52;13.99;52;26.79;35.49;25.3;24.1;1.2;28.04;23.02.2024 15:43:10;24.02.2024 08:59:26
24.02.2024 11:00:00;24.02.2024 12:00:00;28.52;3.9;24.5;3.9;14.93;187;26;166;8.48;23.02.2024 16:33:39;24.02.2024 09:54:00;28.52;1;26.5;2;11.86;321.9;46.9;288.1;8.57;23.02.2024 16:17:19;24.02.2024 09:58:17;43;4.2;43;5;23.11;120.5;92.7;112.3;13.78;23.02.2024 16:15:50;24.02.2024 09:57:33;43;5;43;5;26.25;36;27.8;8.2;17.37;23.02.2024 16:15:50;24.02.2024 09:57:33
24.02.2024 12:00:00;24.02.2024 13:00:00;21.16;6.3;21.16;8.6;14.74;240.6;3.6;237;9.96;24.02.2024 04:54:30;24.02.2024 10:59:58;32.2;4.01;30.09;8.59;14.02;286.9;50.7;253.5;9.86;23.02.2024 15:02:10;24.02.2024 10:59:58;30.09;4.05;30.09;4.05;15.88;201.3;101.5;141.5;10.62;23.02.2024 15:02:10;24.02.2024 10:59:21;32.2;6.3;30.1;6.3;17.87;76.1;65.8;11.1;11.28;23.02.2024 15:08:58;24.02.2024 10:59:10
24.02.2024 13:00:00;24.02.2024 14:00:00;28;6.01;26.5;10;17.15;335.7;67.2;276.3;9.63;23.02.2024 16:33:25;24.02.2024 11:59:12;28.5;5;26;11.4;14.02;295.9;51.1;252;8.09;23.02.2024 15:42:01;24.02.2024 11:59:12;30.3;4.83;30.3;10;17.14;398.8;204.5;214.6;6.86;23.02.2024 15:08:58;24.02.2024 11:59:11;28.5;5.95;28.5;10.07;15.2;169;96;77.2;7.88;23.02.2024 16:16:32;24.02.2024 11:25:09
24.02.2024 14:00:00;24.02.2024 15:00:00;28.1;7.01;22.05;10.03;19.09;343.2;41.9;301.5;14.6;24.02.2024 05:00:21;24.02.2024 12:59:51;29;5;26;10.03;18.34;376.7;45.1;348.6;15.93;23.02.2024 15:42:01;24.02.2024 12:59:51;31;5;31;15.28;19.43;377.1;208.8;211.4;16.94;23.02.2024 15:09:00;24.02.2024 12:59:00;28.1;10.05;22.1;19.61;21.45;104.9;60.7;44.2;21.07;24.02.2024 01:36:16;24.02.2024 12:27:04
24.02.2024 15:00:00;24.02.2024 16:00:00;33.43;7.4;20;10.21;21.56;332;47.3;293.2;12.38;24.02.2024 05:00:35;24.02.2024 13:59:01;33.4;5;31.4;17.5;20.55;416.4;35.3;391.7;13.2;23.02.2024 16:17:26;24.02.2024 13:59:59;33.9;8.35;28.51;13.4;23.68;350.1;148.7;242.2;20;24.02.2024 06:56:06;24.02.2024 13:59:28;33.88;4;33.88;13.4;24.24;126.4;89.4;39.2;20.88;24.02.2024 06:57:54;24.02.2024 13:59:01
24.02.2024 16:00:00;24.02.2024 17:00:00;34;13.63;34;15;27.81;402;38.7;385.3;18.76;24.02.2024 00:04:56;24.02.2024 14:59:01;34.18;14.31;32.6;15;23.9;378.9;70.1;324.8;23.87;23.02.2024 16:17:29;24.02.2024 14:59:47;59.8;26.85;49.72;35.9;44.64;143.4;92.7;124.9;40.79;23.02.2024 17:20:08;24.02.2024 14:59:51;57.96;26.85;57.96;49.27;42.14;28.2;23.9;12.3;41.7;23.02.2024 21:52:28;24.02.2024 14:59:01
24.02.2024 17:00:00;24.02.2024 18:00:00;35.84;18.1;32.1;29.5;29.14;291.8;59;254.8;28.79;23.02.2024 16:32:54;24.02.2024 15:59:12;36.19;18.1;34.1;29.5;26.85;326;76.5;279.2;29.06;23.02.2024 16:32:54;24.02.2024 15:59:12;69.61;54.33;56.58;56.6;61.56;351;165.4;215.2;60.27;23.02.2024 15:00:16;24.02.2024 15:59:42;69.45;50.05;56.58;65;59.54;121.5;74.9;46.6;60.23;23.02.2024 15:00:16;24.02.2024 15:59:00
24.02.2024 18:00:00;24.02.2024 19:00:00;35.13;23;33.1;23;30.78;234.6;11.4;225.2;30.82;23.02.2024 16:32:44;24.02.2024 16:59:12;35.1;23;35.1;23;29.33;358.3;32.4;339.9;31.68;23.02.2024 16:17:33;24.02.2024 16:59:11;77.27;47.9;47.9;62.84;69.33;336.3;129.9;237.7;65.96;23.02.2024 14:58:53;24.02.2024 16:59:11;77.83;57.71;73;57.71;71.95;42.3;12.8;29.5;70.02;23.02.2024 16:16:39;24.02.2024 16:55:07
24.02.2024 19:00:00;24.02.2024 20:00:00;38.04;22.99;34.1;22.99;30.02;285.8;20.1;271.1;30.02;23.02.2024 16:32:28;24.02.2024 17:59:52;36.1;23;36.1;23.09;30.21;392.2;40.1;365.2;30.36;23.02.2024 16:17:34;24.02.2024 17:59:37;47.31;29.38;43.95;35;34.91;242.5;177.2;136.4;33.03;24.02.2024 13:12:51;24.02.2024 17:59:00;49.4;29.38;42;46.19;34.58;75.9;48.2;27.7;33.41;24.02.2024 15:15:37;24.02.2024 17:57:17
24.02.2024 20:00:00;24.02.2024 21:00:00;38.08;10.07;34.1;10.07;27.84;143.2;12;131.2;24.41;23.02.2024 16:32:14;24.02.2024 18:57:16;38.1;9.8;36.1;9.8;28.38;304.3;23.6;299.6;23.65;23.02.2024 16:17:36;24.02.2024 18:59:35;38.6;10.07;28;10.07;31.46;404.3;194.1;219.1;29.67;24.02.2024 10:55:28;24.02.2024 18:57:16;37.85;10.07;28;10.07;32.06;96.3;30;67.8;30.15;24.02.2024 10:55:28;24.02.2024 18:57:16
24.02.2024 21:00:00;24.02.2024 22:00:00;38.9;4.5;32;5;27.8;186.3;3.6;183.7;21.63;24.02.2024 05:11:49;24.02.2024 19:59:47;38.4;4.5;36.4;7;23.51;446.3;34.9;432.7;17.56;23.02.2024 16:17:38;24.02.2024 19:59:57;41.8;6;28.1;6;30.93;321;145.2;191.4;21.42;24.02.2024 10:55:43;24.02.2024 19:57:32;34.92;9;28.1;9;30.89;70.8;20.4;53.6;25.4;24.02.2024 10:55:43;24.02.2024 19:59:00
